TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0004957	prostaglandin E receptor activity	8.25487823088506e-05	-9.40212113865968	5	4	0.00371402042711235	1077	16652	5733,5732,3248,5734	PTGER3,PTGER2,HPGD,PTGER4
GO:0005515	protein binding	0.000151697703303906	-8.79362081144815	10733	749	0.695450324976787	1077	16652	133,10020,81932,55832,121506,55003,6772,56649,6665,6525,11021,51567,8013,51760,10801,6477,773,79023,4638,9590,284058,120892,64319,92370,30061,605,55471,9877,3801,83442,84964,8404,6339,896,2068,64398,5577,55152,9242,11124,660,4864,29916,164592,11020,8621,63901,6597,23621,23250,2947,3547,5573,8558,6885,4088,201299,374407,50617,84260,2023,5265,8344,2034,221504,138162,9425,192669,537,563,84446,2956,100127983,50813,10587,8507,29911,10765,149233,400,6304,51738,266740,55922,6521,91893,3659,9241,81543,4068,753,25923,56913,5791,54463,3799,84133,57085,397,598,149951,3351,5501,85456,344892,5887,26993,29091,4306,162,6096,9162,84251,53349,9921,10987,59344,10626,117584,84174,947,57035,1997,5800,163255,391,10602,80017,11072,114823,7020,5774,4218,158787,8659,10755,284348,79365,23114,596,9128,121512,830,10904,30818,10417,7431,649,3655,23242,338761,81570,374659,166,5595,91369,51621,9645,7157,118471,11043,25920,25983,3187,55256,5630,90410,22873,11269,9205,2036,7068,25793,6897,128178,2146,7296,55577,64236,57491,285016,10613,10095,10776,4054,10382,5629,22858,154043,7905,2200,51232,64852,208,25913,9110,10252,10401,10752,80131,8738,79581,846,10135,339834,4891,7850,1102,83795,79813,5216,150082,4753,3717,4595,23308,5332,9712,2157,283489,2132,1509,7536,220004,55635,54946,92610,9202,1232,6832,950,57125,2039,64689,221458,56776,10487,2620,1915,7415,977,51692,57649,5931,8877,90627,22992,51207,868,481,2805,55713,932,4524,27086,7040,9074,9929,114881,6503,11183,9134,3067,55681,54763,64284,4357,83892,154,51291,8874,1406,10736,80315,114928,2969,2022,4690,2159,85458,822,23670,55726,1104,5794,128637,28984,10474,3485,627,1859,57053,5903,5228,83888,85376,6461,29899,92335,913,6397,283869,80152,26051,8019,157753,11054,84665,94027,114876,6207,51816,8932,54998,10650,340706,116931,885,51495,253725,4676,79071,5307,389,55437,23660,3091,63905,375757,51409,287,152015,147807,55139,84888,7867,146664,7442,161198,4771,2054,22877,1072,1875,5998,776,9289,79791,79817,10425,7106,6683,6925,220,8565,4150,84335,5734,738,100381270,5797,100191040,9443,3400,10634,55841,8453,27020,23650,85365,637,5916,2512,79025,8692,197259,3172,2011,8260,1635,54908,7942,2729,7058,4000,201176,9149,5525,54815,8125,9188,5990,80007,4108,53827,64080,23394,55297,200931,23042,2332,9531,4808,283431,7746,29934,10385,22929,148281,1812,394,130340,22902,9641,558,140576,967,1796,10207,4887,7337,9750,84307,55636,257144,140803,152273,8497,10223,51072,8424,8826,23654,81631,22905,5153,9718,212,6138,63967,7407,3623,283899,3957,162993,51008,4704,27018,9054,103,22866,26608,55291,10606,147700,374403,2796,5031,4313,3772,54627,25924,54902,80823,375790,5315,55521,66005,2104,57761,56997,55786,55638,6452,10728,26207,51762,839,26278,9897,23677,8614,4221,8767,84231,1399,79058,6742,4678,23051,78999,10397,27300,23112,81550,1112,54438,401541,3950,9575,57863,2354,10516,149428,3336,3688,2571,341359,2256,8314,11161,5631,117177,2768,9101,9719,23450,8671,7784,10951,23126,26043,2778,57619,80344,23054,220002,55364,81607,466,3069,8407,9094,11319,50999,339231,493,367,1107,57510,4849,283229,54808,9735,23551,9564,5831,51667,728269,10579,7417,164,1773,30008,56922,2800,6778,64324,7692,10675,4101,91966,6909,11160,91782,23363,23214,10714,1111,89797,3248,23192,3164,84515,55861,23457,23435,9840,65258,541468,3157,92140,10010,23243,57333,92241,8078,22808,348262,64789,51474,56926,2253,56992,178,57732,29070,80155,151903,3609,3737,10426,5080,55308,6473,81603,8491,22800,57645,57403,388389,4502,9100,5673,7846,83590,8835,84101,3621,140690,2017,79792,80019,1069,25816,7703,23291,129563,6867,493861,55366,9817,54906,1441,5083,3032,122060,7490,9832,6586,56919,23041,8601,2937,80212,5087,54904,170850,26037,10399,5339,6547,51222,84272,3984,2247,123920,3191,26512,53358,6776,729967,51608,220963,25855,55035,8189,84634,7216,7171,161,26229,89801,55929,5576,6129,58488,4300,6124,5500,1854,57654,205717,55975,1852,23293,55785,951,57533,9639,10815,2016,2664,2176,10856,1999,27342,10844,94015,11060,54899,715,4924,79923,256646,2495,56957,7082,4752,163081,9516,51305,100101267,5348,7541,55177,8079,3073,55258,81620,51231,54578,80308,31,54913,57117,284207,10787,5836,10253,8897,64089,4311,1073,79876,55191,10432,126393,6929,4643,4302,56963,122616,25,10241,8396,56672,1289,7159	ADM,GNE,HDHD3,CAND1,ERP27,PAK1IP1,STAT1,TMPRSS4,SOX15,SMTN,RAB35,TDP2,NR4A3,SYT17,SEPT9,SIAH1,CACNA1A,NUP37,MYLK,AKAP12,KANSL1,LRRK2,FBRS,PXYLP1,SLC40A1,BCL7A,NDUFAF7,ZC3H11A,KIFC3,SH3BGRL3,ALKBH6,SPARCL1,SCNN1D,CCND3,ERCC2,MPP5,PRKAR2B,DALRD3,MSC,FAF1,BMX,NPC1,SNX11,CCDC116,IFT27,CDK13,FAM111A,SMARCA4,BACE1,ATP11A,GSTM3,IGSF1,PRKAR1A,CDK10,MAP3K7,SMAD3,RDM1,DNAJB13,ATP6V0A4,TCHP,ENO1,SERPINA1,HIST1H2BE,EPAS1,ZBTB9,C9orf116,CDYL,AGO3,ATP6AP1,AZGP1,BRSK1,MSH6,C8orf88,COPS7A,TXNRD2,ENC1,HOOK2,KDM5B,IL23R,ARL1,SATB1,GHRL,MAGEA2B,NKRF,SLC4A1,FDXACB1,IRF1,NOG,LRRC3,SH2D1A,LDLRAD4,ATL3,C1GALT1,PTPRE,FAM134B,KIF5B,ZNRF3,AGTRAP,ARHGDIB,BCL2L1,COMMD7,HTR1B,PPP1CC,TNKS1BP1,RTP2,RAD23B,AKAP8L,STXBP6,NR3C2,AP1B1,RORB,DGKI,SGIP1,ZFYVE1,RNF10,COPS5,ALOXE3,TRIM16,RFFL,SLA2,CD34,RSRP1,ELF1,PTPRO,ZNF540,RHOG,CDC42EP3,C14orf159,DUSP14,LENG8,TFAP2A,PTPN3,RAB8A,RIBC1,ALDH4A1,GIPC1,LYPD5,BHLHE41,NFASC,BCL2,PRPF4,FGD4,CAPZA2,BLCAP,KCNIP3,SPON2,VIM,BMP1,ITGA6,COBL,C1QL4,CLPB,HDDC3,AES,MAPK3,ANKRD40,KLF13,MICAL2,TP53,PRAP1,MID2,NELFB,NGDN,HNRNPH1,ADI1,PRPH,IFT20,DZIP1,DDX19B,ZMYM5,EPB41L1,THRB,FBXO7,TARS,EDARADD,EZH2,TXNRD1,NAGK,PDLIM2,AHRR,FAM150B,ERLIN1,ARPC1B,ARPP19,LTBP3,TUBB4A,PROX1,ICK,CNKSR3,REEP5,FBN1,CRIM1,TUT1,AKT2,POT1,MTMR4,SPRY1,PIAS3,CHL1,LRRC8E,CRADD,SLC52A2,CASR,NAMPT,CCDC36,SLC11A2,IL1R2,RCBTB2,KCNK16,EHMT1,PFN1,LCA5L,NELL2,JAK2,MUTYH,ICOSLG,PLCB4,USP6NL,F8,CHAMP1,EXT2,CTSD,SF1,PPP1R32,DEPDC1,SLC41A3,TIFA,ZMYM4,CCR3,SUPV3L1,SCARB2,PLXDC1,DMTN,GORASP1,KIF6,FMN2,CAP1,GAS2,EEF1A1,VCP,CD151,CPSF3,PHF12,RBBP7,SPHK1,STARD13,KDM2A,DUSP13,CBLB,ATP1B1,GOT1,ZNF334,MS4A3,MTHFR,FOXP1,TGFB1,CLDN6,JOSD1,OSBPL7,SLA,MAP4K5,CCNE2,HDC,SCYL2,ROPN1,RAB17,MPST,KCTD10,ADRB2,GMIP,ARHGEF7,CRX,SIX2,CPEB4,GPRASP2,GTF2I,ENG,NCK1,F10,DIXDC1,CAPG,TMEM2,INTS13,RCC1,PTPRH,TBC1D20,RGCC,TADA3,IGFBP2,BDNF,DYRK1A,CHRNA10,RANBP2,PGF,FGFBP2,RIMBP3,SHB,GPSM2,STRADA,CD1E,SEC14L1,NPW,CENPT,PPP1R16B,BRD3,TMEM74,OGFR,MYPN,CGB7,OSBPL1A,RPS13,CECR1,MBD2,AURKAIP1,PRELID3A,VWA2,MED12L,CCK,HACD3,WASHC2C,NAP1L4,ELOVL6,PITX1,RHOC,STRADB,ZKSCAN5,HIF1A,MANBAL,SWI5,HEMK1,ANK2,ROPN1B,ZNF524,ANKZF1,SPPL2A,MAPKAPK3,MGAT5B,TRPV1,CLEC14A,NF2,STX2,MLXIP,CFL1,E2F5,RGS3,CACNA1D,ADGRG1,FBXO31,MOB3B,ARIH2,TSPAN4,SPAST,TCF4,ALDH1A3,YARS,MAZ,AKT1S1,PTGER4,VPS51,ZBED6,PTPRM,C2CD4D,MED7,ID4,GAS2L1,WWC3,CUL2,NPTN,TRIM29,ALG2,BID,RARG,FTL,FNDC11,HYAL2,MLKL,HNF4A,MARK2,NAA10,DCTD,SPDL1,TFEB,GCLC,THBS2,LMNA,ARHGAP27,DYRK1B,PPP2R5A,GATAD2A,ANP32A,DDX21,RFX2,C10orf88,MAGEA9,FXYD5,RBKS,ADNP,CCDC91,SLC51A,PDXDC1,FMR1,BAG3,NHLH2,GAS2L3,ZSCAN9,SNX12,BTN2A2,SEPHS1,SYT6,DRD1,ARHGAP5,AP1S3,RUFY3,IKBKE,AXL,S100A16,CD63,DOK1,PATJ,NPY2R,UBE3A,FAM65B,ZNF397,CHD7,GCSAM,TRPM6,FGD5,PPFIA4,GPA33,MEMO1,BBOX1,IQGAP1,PLXNB2,MAP1LC3B,EPN2,PDE1B,ECE2,ALAS2,RPL15,CLSPN,VARS,INHA,INO80E,LGALS2,ZNF846,ASCC1,NDUFA9,BEX3,NFS1,ADAR,CNKSR2,TBL2,PPP6R3,PAICS,KLC3,TBC1D10C,GNRH1,P2RY6,MMP2,KCNJ15,MAP10,MYRIP,TTC19,BHLHB9,AGRN,PKM,TRIM36,CHID1,ESRRG,TRIB3,COQ8A,ZNF415,SYBU,SH3BP2,PTGES3,PITPNC1,RAB8B,CASP6,SACS,WASHC5,SH3BP4,STC2,MEN1,RIPK2,TRAF7,CRKL,ASPSCR1,SSBP1,NASP,ZHX3,LRFN4,NDRG1,ZNF544,TNRC6B,TDRD3,FOXN3,GFOD1,CENPP,LECT2,CLOCK,CADM3,FOSB,FBLN5,BNIPL,HSPE1,ITGB1,GAD1,SYT10,FGF11,BAP1,C14orf1,PRPS1,RAB3IP,GNA12,USP8,ADAMTSL2,SF3B3,SLC4A4,ZP3,CBX1,POGZ,UBXN7,GNAS,SHROOM3,DCAF11,NCOA6,CYB561A3,IMPACT,NECTIN4,ATF1,HDLBP,TAGLN2,UNC119,ECD,TMED5,ARL16,ATP2B4,AR,CHD3,XPO5,CNOT3,CRACR2B,DYM,KNTC1,RASD2,BCAR1,PYCR1,NUB1,MAGEA9B,TACC2,VDAC2,AP1G1,DNASE1,EFEMP2,MCCC1,GOLGA1,STAT6,NSD1,ZNF133,CSPG5,MAGEA2,CXorf40A,TBX2,ERLIN2,CHMP7,OBSL1,XPO6,POLD3,CHEK1,NAV2,HPGD,ATG4B,NR4A1,MCM8,DBNDD2,ABCB9,TARDBP,TESPA1,MPPE1,LURAP1,HMGCS1,MTDH,TANK,ANKRD28,RCN3,RCSD1,USP5,MRAS,MCRIP1,EXO5,LIMA1,NCLN,FGF8,KIF15,AGL,ZFYVE28,CCDC113,NAA15,CCDC12,ILF3,KCNA2,TUBGCP3,PAX6,DDX19A,SHOX,TRIM8,MAP4K3,RRAS2,POGK,RAB22A,CCDC103,MT2A,USP10,PSG5,TUBA1A,TMUB1,SOCS2,USP44,ING1,CTCFL,CTTN,GSDMD,UBTD1,CETN2,TNFAIP8,PCGF2,FBXW11,DIS3L2,TACC1,EID3,LGR4,KEAP1,FAM208B,CSF3R,PAX9,HADHB,SLAIN1,WT1,JAKMIP2,SLIT3,DHX33,MON2,RGS20,GSS,CCDC92,PBX1,NSD3,KCNG3,SIPA1L1,RACK1,PLEC,SLC8A3,ZNF219,YIPF4,LIMK1,FGF2,CMTM3,HNRNPL,INTS6,SHC3,STAT5A,MORN2,GET4,SLC16A9,BRMS1,NOL8,SYMPK,KISS1R,TRO,TPM4,AP2A2,B3GAT3,PPP1R3F,DMAP1,PRKAR2A,RPL7,PCTP,MLLT3,RPL4,PPP1CB,DUT,UVSSA,USF3,KLHL7,DUSP9,SMG6,FGD6,CD37,TBC1D14,ARHGEF10,CPLX1,EMX1,GDI1,FANCC,RUVBL2,ELF3,RABGEF1,TUBGCP2,TTYH2,WWP2,PXK,C1R,NUCB1,NANOG,NUTM1,FTH1,OTUD7B,TJP1,NEK3,ZNF567,LITAF,KCNK9,POM121C,FXYD1,ZBTB14,RMDN3,MLF2,HEXA,THNSL2,CDT1,VRK3,UGT1A6,FLAD1,ACACA,RPP25,INTS12,METRNL,NCKAP1,PYGL,SPRY2,MTMR3,SNX16,MME,CFL2,UBA5,NADSYN1,RBM14,HSPB6,TCF3,MYO1E,MLLT6,RGMA,C14orf79,ABL1,CALCOCO2,PIP4K2B,AKIP1,COL5A1,TP53BP2
GO:0004832	valine-tRNA ligase activity	0.000269845685122281	-8.21766029893934	3	3	0.00278551532033426	1077	16652	8565,57176,7407	YARS,VARS2,VARS
GO:0045296	cadherin binding	0.000619825353658646	-7.3860728072539	303	35	0.0324976787372331	1077	16652	1399,6138,85456,2023,10397,3069,29091,5216,8407,23042,9531,5797,51474,10606,3688,4690,2036,7082,10755,822,23670,5339,10399,23650,2011,3799,6772,8826,10801,9101,5315,2017,22905,53827,3655	CRKL,RPL15,TNKS1BP1,ENO1,NDRG1,HDLBP,STXBP6,PFN1,TAGLN2,PDXDC1,BAG3,PTPRM,LIMA1,PAICS,ITGB1,NCK1,EPB41L1,TJP1,GIPC1,CAPG,TMEM2,PLEC,RACK1,TRIM29,MARK2,KIF5B,STAT1,IQGAP1,SEPT9,USP8,PKM,CTTN,EPN2,FXYD5,ITGA6
GO:0030170	pyridoxal phosphate binding	0.000676375280316371	-7.29876248756218	55	11	0.010213556174559	1077	16652	2805,23042,54996,55258,2875,9054,2571,9517,212,5836,3067	GOT1,PDXDC1,MARC2,THNSL2,GPT,NFS1,GAD1,SPTLC2,ALAS2,PYGL,HDC
GO:0043167	ion binding	0.000684507604569023	-7.28681080362762	6035	440	0.408542246982358	1077	16652	2495,56957,4752,54899,715,4924,84891,53840,163081,7867,147807,55139,2863,64881,2137,7442,146664,7541,776,51231,9289,54578,57484,80308,348654,31,55258,54996,55627,64089,4311,2180,6683,57117,79817,5836,10425,8897,6713,4150,8565,10905,79876,55191,220,100191040,25,27301,8396,4643,4302,55790,100381270,9517,1289,10351,9831,26205,10669,51222,6547,3984,2247,646,11282,121274,51156,440279,54739,23550,220869,5228,7171,388566,26229,92335,1859,57053,5903,761,55937,94059,58488,51816,5576,163115,114876,27087,23293,55785,9866,1854,5500,64283,340706,26140,27342,389,23660,55437,253725,5326,55663,10856,51426,474344,221458,8491,22800,1915,55308,7415,81603,8877,220972,7846,22992,57649,51692,57403,4502,257101,4524,84101,3621,27086,140690,79792,51123,2875,2805,481,868,55713,7703,3067,2820,11183,55681,1069,10217,8001,6239,129563,64284,7584,6586,56919,7490,25799,51291,54904,828,2159,2937,388569,30008,4054,10382,23551,84617,7296,55577,9227,64236,22858,2868,7692,442117,221527,283455,3709,56922,64324,9110,10401,1111,2200,121642,64852,208,79856,89797,3248,3164,60685,4891,7627,23457,65258,7752,84515,197407,7549,10010,644019,57333,3717,22808,4595,8078,79813,5216,4753,2132,51474,57169,7536,54857,5332,2157,7694,283489,64789,7710,57732,56992,6832,9202,93979,644353,4218,4636,163255,391,5631,121512,126520,259217,64222,649,79148,30818,2768,9719,10417,91351,23126,3655,81570,2778,50614,64167,374659,220002,7157,5595,51621,10595,54811,9645,55256,493,100131017,22873,367,11269,11043,65268,339231,84842,91452,5099,283229,57115,51167,1107,9205,6897,7068,57176,4313,91893,25924,3799,84133,25923,84874,84878,56913,55521,57761,56997,2104,375790,5315,55720,26207,51762,3351,5501,55786,5017,26993,1738,84231,261729,8767,163227,57826,84251,27300,53349,29091,4306,23051,53905,9162,80095,6096,10987,59344,10626,117584,9921,1723,1135,22824,3336,3688,341359,2571,947,10516,92675,7637,112401,7337,660,5577,113179,55152,152002,353355,84307,55636,140803,8621,11020,152273,7084,11152,10520,29916,8826,5573,1005,6597,23250,8424,2947,6885,4088,1545,5153,9718,55316,29083,9355,8558,9317,1719,221504,162993,212,4245,2023,7407,27018,4008,537,9054,10535,79178,9843,84446,2956,103,23259,114770,10606,85508,10765,65977,400,10587,2512,10020,5916,83546,166785,23650,51567,2011,3172,1635,8013,8654,114771,7565,10003,197259,11021,10801,2729,7058,445571,4124,51760,773,54815,9149,6477,9188,84450,23394,4638,64080,7746,146050,29934,120892,23042,89795,283209,126299,84964,558,9641,2618,9877,22929,148281,1812,394,3801,8404,140576,56995,2068	FTH1,OTUD7B,NEK3,PXK,C1R,NUCB1,ZSCAN10,TRIM34,ZNF567,MAPKAPK3,ZNF524,ANKZF1,GPR39,PCDH20,EXTL3,TRPV1,MGAT5B,ZBTB14,CACNA1D,VRK3,ADGRG1,UGT1A6,RNF150,FLAD1,GEN1,ACACA,THNSL2,MARC2,SMPD4,SNX16,MME,ACSL1,SPAST,INTS12,MOB3B,PYGL,ARIH2,MTMR3,SQLE,MAZ,YARS,MAN1A2,UBA5,NADSYN1,ALDH1A3,C2CD4D,ABL1,APEX2,PIP4K2B,MYO1E,MLLT6,CSGALNACT1,ZBED6,SPTLC2,COL5A1,ABCA8,ZNF623,GMEB2,CGREF1,ZNF219,SLC8A3,LIMK1,FGF2,BNC1,MGAT4B,ZNF641,SERPINA10,UNC13C,XAF1,PSD4,CBWD5,PGF,TPM4,ZNF470,B3GAT3,STRADA,DYRK1A,CHRNA10,RANBP2,CA3,APOM,LENG9,PCTP,CECR1,PRKAR2A,ZNF781,OSBPL1A,B3GAT1,SMG6,FGD6,TRIM66,DUT,PPP1CB,ARHGEF28,VWA2,TTLL3,RABGEF1,RHOC,ZKSCAN5,STRADB,WASHC2C,PLAGL2,ZNF446,RUVBL2,POLK,GIMAP6,KIF6,MAP4K3,RRAS2,EEF1A1,DDX19A,VCP,TRIM8,SPHK1,MARCH8,TUBA1A,KDM2A,PHF12,CPSF3,RAB22A,MT2A,ZNF683,MTHFR,USP44,ING1,FOXP1,CTCFL,GSDMD,ZNF706,GPT,GOT1,ATP1B1,CBLB,ZNF334,PCGF2,HDC,GPD2,MAP4K5,SCYL2,CETN2,CTDSPL,GLRA3,RREB1,DIS3L2,RAB17,ZNF35,SLIT3,DHX33,WT1,ZNF324,GMIP,NSD3,CAPS,F10,GSS,ZNF324B,EFEMP2,LTBP3,TUBB4A,RASD2,TUBB6,TXNRD1,NAGK,LRAT,PDLIM2,ICK,GRK4,ZNF133,GALNTL6,ZBTB12,KSR2,ITPR2,MCCC1,NSD1,MTMR4,PIAS3,CHEK1,FBN1,ALKBH2,TUT1,AKT2,SNX22,NAV2,HPGD,NR4A1,ZFAND3,SLC11A2,ZNF75A,ABCB9,MPPE1,ZNF200,MCM8,ZNF48,ZNF2,TANK,CBWD6,RCN3,JAK2,MRAS,MUTYH,USP5,EHMT1,PFN1,NELL2,EXT2,LIMA1,ZNFX1,SF1,GDPD2,PLCB4,F8,ZNF135,CHAMP1,EXO5,ZNF154,ZFYVE28,KIF15,SUPV3L1,ZMYM4,CPA5,ZCCHC18,RAB8A,MYL5,ZNF540,RHOG,PRPS1,FGD4,PLK5,HSPA12A,TOR3A,BMP1,MMP28,KCNIP3,GNA12,ADAMTSL2,SPON2,DDX60L,POGZ,ITGA6,CLPB,GNAS,GALNT9,ERAP2,HDDC3,CYB561A3,TP53,MAPK3,KLF13,ERN2,ZNF562,MICAL2,ADI1,ATP2B4,ZNF316,DZIP1,AR,DDX19B,MID2,WNK2,ARL16,HPDL,ACBD5,PCDH7,CRACR2B,PGLYRP4,CYB5R4,CHD3,ZMYM5,TARS,THRB,VARS2,MMP2,FDXACB1,MYRIP,KIF5B,ZNRF3,ATL3,ZNF514,ZBTB45,C1GALT1,TRIM36,TRIB3,COQ8A,ESRRG,AGRN,PKM,TSR1,PITPNC1,RAB8B,HTR1B,PPP1CC,ZNF415,OVOL1,AKAP8L,DLD,TRAF7,STEAP2,RIPK2,ZNF100,RAP2C,SGIP1,ZNF544,ZFYVE1,STXBP6,NR3C2,ZHX3,DUOX1,DGKI,ZNF606,RORB,COPS5,ALOXE3,TRIM16,RFFL,RNF10,DHODH,CHRNA2,HSPA4L,HSPE1,ITGB1,SYT10,GAD1,CD34,FBLN5,DTD1,ZNF84,BIRC8,UBE3A,BMX,PRKAR2B,ADAT3,DALRD3,XXYLT1,ZNF233,ZNF397,CHD7,TRPM6,CDK13,IFT27,FGD5,TK2,WDR45,ZNF211,SNX11,IQGAP1,PRKAR1A,CDH7,SMARCA4,ATP11A,BBOX1,GSTM3,MAP3K7,SMAD3,CYP1B1,PDE1B,ECE2,RSAD1,GTPBP8,LHX2,CDK10,PTER,DHFR,ZBTB9,ZNF846,ALAS2,MGAT1,ENO1,VARS,BEX3,LMO7,ATP6AP1,NFS1,RNASEH2A,THTPA,HEPH,BRSK1,MSH6,ADAR,DDHD2,PGLYRP2,PAICS,SCRT2,KDM5B,PLEKHA3,ARL1,TXNRD2,FTL,GNE,RARG,RTBDN,MMAA,TRIM29,TDP2,MARK2,HNF4A,DCTD,NR4A3,PDE5A,PGLYRP3,ZNF17,NAALAD2,MLKL,RAB35,SEPT9,GCLC,THBS2,CBWD3,MAN2A1,SYT17,CACNA1A,GATAD2A,DYRK1B,SIAH1,DDX21,ZNF512,ADNP,MYLK,RBKS,ZSCAN9,ZSCAN29,SNX12,LRRK2,PDXDC1,NAV3,PGM2L1,ZNF428,ALKBH6,AXL,IKBKE,GART,ZC3H11A,SEPHS1,SYT6,DRD1,ARHGAP5,KIFC3,SPARCL1,S100A16,TULP4,ERCC2
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	0.000793311465957268	-7.13929464426617	56	11	0.010213556174559	1077	16652	3172,3213,4150,6772,6239,64324,6778,10856,5080,2146,7020	HNF4A,HOXB3,MAZ,STAT1,RREB1,NSD1,STAT6,RUVBL2,PAX6,EZH2,TFAP2A
GO:0098632	protein binding involved in cell-cell adhesion	0.000862554680231395	-7.05561201369855	297	34	0.031569173630455	1077	16652	1399,85456,6138,2023,10397,29091,3069,5216,23042,8407,9531,51474,10606,3688,4690,2036,10755,7082,23670,822,10399,5339,23650,3799,2011,6772,23114,8826,10801,9101,5315,2017,22905,3655	CRKL,TNKS1BP1,RPL15,ENO1,NDRG1,STXBP6,HDLBP,PFN1,PDXDC1,TAGLN2,BAG3,LIMA1,PAICS,ITGB1,NCK1,EPB41L1,GIPC1,TJP1,TMEM2,CAPG,RACK1,PLEC,TRIM29,KIF5B,MARK2,STAT1,NFASC,IQGAP1,SEPT9,USP8,PKM,CTTN,EPN2,ITGA6
GO:0098641	cadherin binding involved in cell-cell adhesion	0.000890970923769833	-7.0231987642809	286	33	0.0306406685236769	1077	16652	5315,9101,8826,10801,3655,22905,2017,5339,10399,23670,822,23650,7082,10755,6772,3799,2011,51474,4690,2036,3688,10606,2023,85456,6138,1399,29091,3069,9531,23042,5216,8407,10397	PKM,USP8,IQGAP1,SEPT9,ITGA6,EPN2,CTTN,PLEC,RACK1,TMEM2,CAPG,TRIM29,TJP1,GIPC1,STAT1,KIF5B,MARK2,LIMA1,NCK1,EPB41L1,ITGB1,PAICS,ENO1,TNKS1BP1,RPL15,CRKL,STXBP6,HDLBP,BAG3,PDXDC1,PFN1,TAGLN2,NDRG1
GO:0008745	N-acetylmuramoyl-L-alanine amidase activity	0.00102716081734496	-6.88095677086422	4	3	0.00278551532033426	1077	16652	114771,114770,57115	PGLYRP3,PGLYRP2,PGLYRP4
