TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
SM01206	Fibrillarin	0.00185979971387961	-6.2872864777649	1	1	0.0769230769230769	13	6990	406275	fbl
SM00928	NADH_4Fe-4S	0.00185979971387961	-6.2872864777649	1	1	0.0769230769230769	13	6990	445291	ndufv1
SM00498	FH2	0.00556982443011258	-5.19039174616584	3	1	0.0769230769230769	13	6990	777608	fhdc3
SM01407	NAC	0.00556982443011258	-5.19039174616584	3	1	0.0769230769230769	13	6990	195823	naca
SM00331	PP2C_SIG	0.00742005947828659	-4.90356820589339	4	1	0.0769230769230769	13	6990	492506	pptc7a
SM00432	MADS	0.0129517155085875	-4.34652702790459	7	1	0.0769230769230769	13	6990	798771	mef2cb
SM00351	PAX	0.020282995335442	-3.89797241217928	11	1	0.0769230769230769	13	6990	60639	pax6b
SM00425	TBOX	0.0347949924649802	-3.35828179724002	19	1	0.0769230769230769	13	6990	192294	tbx6
SM00332	PP2Cc	0.0365949731126533	-3.30784439465655	20	1	0.0769230769230769	13	6990	492506	pptc7a
SM00320	WD40	0.0457528926193469	-3.08450026260694	187	2	0.153846153846154	13	6990	557730,564032	tulp4a,dph7
SM00456	WW	0.0473299497469354	-3.05061199682378	26	1	0.0769230769230769	13	6990	563267	arhgap12a
SM00324	RhoGAP	0.0544251414418576	-2.91092907302507	30	1	0.0769230769230769	13	6990	563267	arhgap12a
SM00406	IGv	0.107781348963634	-2.22765065065574	61	1	0.0769230769230769	13	6990	566069	scn4ba
SM00233	PH	0.213741259596237	-1.54298906277916	128	1	0.0769230769230769	13	6990	563267	arhgap12a
SM00326	SH3	0.247349361970992	-1.39695352077004	151	1	0.0769230769230769	13	6990	563267	arhgap12a
SM00389	HOX	0.389332089730917	-0.943322598451464	260	1	0.0769230769230769	13	6990	60639	pax6b
SM00409	IG	0.401033801774053	-0.913709561527203	270	1	0.0769230769230769	13	6990	566069	scn4ba
SM00220	S_TKc	0.410245761808511	-0.890998879818471	278	1	0.0769230769230769	13	6990	445208	camk2d1
SM00369	LRR_TYP	0.999999999976227	-2.37733687615068e-11	95	0	0	13	6990
SM00228	PDZ	0.999999999978749	-2.12506526964086e-11	100	0	0	13	6990
SM00252	SH2	0.999999999979299	-2.07008643327381e-11	75	0	0	13	6990
SM01391	Filament	0.999999999980009	-1.99905456348596e-11	44	0	0	13	6990
SM00408	IGc2	0.999999999980444	-1.95558530395182e-11	151	0	0	13	6990
SM00401	ZnF_GATA	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00262	GEL	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00207	TNF	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00284	OLF	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00302	GED	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00078	IlGF	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00524	DWB	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00159	PTX	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00631	Zn_pept	0.99999999998059	-1.94105078329171e-11	11	0	0	13	6990
SM00165	UBA	0.999999999981796	-1.82035118939439e-11	25	0	0	13	6990
SM00072	GuKc	0.999999999981796	-1.82035118939439e-11	25	0	0	13	6990
SM00214	VWC	0.999999999981796	-1.82035118939439e-11	25	0	0	13	6990
SM00121	IB	0.999999999981796	-1.82035118939439e-11	25	0	0	13	6990
SM00135	LY	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
SM01195	FA	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
SM00729	Elp3	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
SM00920	MHC_II_alpha	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
SM01100	CRAL_TRIO_N	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
SM00949	PAZ	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
SM00149	PLCYc	0.999999999981972	-1.80277216757731e-11	7	0	0	13	6990
