TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP1367	Transformation Growth Factor (TGF) beta Receptor Signaling Pathway	0.0376662375473837	-3.27899114155014	116	3	0.25	12	1795	30222,407086,563633	ccnd1,junba,smurf2
WP1330	Estrogen Signaling	0.0451302488284195	-3.09820255156615	52	2	0.166666666666667	12	1795	447818,30222	taf6,ccnd1
WP1372	Oxidative Stress	0.108227025725916	-2.22352416810309	17	1	0.0833333333333333	12	1795	407086	junba
WP402	ERK1 - ERK2 MAPK cascade	0.174299234366587	-1.74698171908436	114	2	0.166666666666667	12	1795	407086,58129	junba,fgfr3
WP152	FGF signaling pathway	0.176732256091901	-1.7331193691068	115	2	0.166666666666667	12	1795	407086,58129	junba,fgfr3
WP215	Noncanonical Wnt Pathway	0.18652993032572	-1.67916356845428	119	2	0.166666666666667	12	1795	30222,368250	ccnd1,prickle2b
WP1329	Alpha6-Beta4 Integrin Signaling Pathway	0.237593692487121	-1.4371932386174	40	1	0.0833333333333333	12	1795	30227	ntn1a
WP1383	Endochondral Ossification	0.242806727068232	-1.41548951396878	41	1	0.0833333333333333	12	1795	58129	fgfr3
WP445	G1 to S cell cycle control	0.258250418327115	-1.3538255511304	44	1	0.0833333333333333	12	1795	30222	ccnd1
WP1349	Wnt Signaling Pathway	0.263333796385803	-1.33433286376363	45	1	0.0833333333333333	12	1795	30222	ccnd1
WP1344	Wnt Signaling Pathway and Pluripotency	0.349544127576161	-1.05112546611903	63	1	0.0833333333333333	12	1795	30222	ccnd1
WP211	BMP signaling pathway	0.362978246316264	-1.01341237401641	66	1	0.0833333333333333	12	1795	563633	smurf2
WP341	Nodal Signaling Pathway	0.362978246316264	-1.01341237401641	66	1	0.0833333333333333	12	1795	407086	junba
WP324	Cytoplasmic Ribosomal Proteins	0.384804447429835	-0.955020002487536	71	1	0.0833333333333333	12	1795	114420	rps9
WP1348	Androgen Receptor Signaling Pathway	0.397568903437144	-0.9223870179295	74	1	0.0833333333333333	12	1795	30222	ccnd1
WP1380	Regulation of Actin Cytoskeleton	0.426414157090309	-0.852344205250352	81	1	0.0833333333333333	12	1795	58129	fgfr3
WP1365	Calcium Regulation in the Cardiac Cell	0.434419910281617	-0.833743677431134	83	1	0.0833333333333333	12	1795	797199	slc8a1b
WP1331	Adipogenesis	0.442323116389773	-0.815714631422538	85	1	0.0833333333333333	12	1795	140815	cebpa
WP467	mRNA processing	0.44623663837981	-0.806905888342587	86	1	0.0833333333333333	12	1795	321872	srsf4
WP1323	EGFR1 Signaling Pathway	0.526215616817452	-0.642044232333917	108	1	0.0833333333333333	12	1795	140815	cebpa
WP1369	TNF-alpha NF-kB Signaling Pathway	0.546109190717575	-0.604936340231944	114	1	0.0833333333333333	12	1795	368924	fkbp5
WP566	Canonical wnt signaling	0.618266024372615	-0.480836453995975	138	1	0.0833333333333333	12	1795	30222	ccnd1
WP444	Signaling of Hepatocyte Growth Factor Receptor	0.999999999997619	-2.38104735557944e-12	25	0	0	12	1795
WP1366	ErbB Signaling Pathway	0.999999999998129	-1.87069645406831e-12	32	0	0	12	1795
WP1358	Selenium metabolism Selenoproteins	0.999999999998135	-1.86536968560774e-12	33	0	0	12	1795
WP1336	EPO Receptor Signaling	0.999999999998276	-1.72383008483478e-12	16	0	0	12	1795
WP1352	Fatty Acid Biosynthesis	0.999999999998276	-1.72383008483478e-12	16	0	0	12	1795
WP1389	Monoamine GPCRs	0.999999999998276	-1.72383008483478e-12	16	0	0	12	1795
WP1387	Cholesterol Biosynthesis	0.999999999998363	-1.63705385583183e-12	15	0	0	12	1795
WP1391	Signal Transduction of S1P	0.999999999998363	-1.63705385583183e-12	15	0	0	12	1795
WP1327	Hypertrophy Model	0.999999999998363	-1.63705385583183e-12	15	0	0	12	1795
WP1326	Nuclear receptors in lipid metabolism and toxicity	0.999999999998363	-1.63705385583183e-12	15	0	0	12	1795
WP476	Acetylcholine Synthesis	0.999999999998474	-1.52626602706863e-12	6	0	0	12	1795
WP1338	Peptide GPCRs	0.999999999998905	-1.09465786622621e-12	22	0	0	12	1795
WP1363	p38 MAPK Signaling Pathway	0.999999999998905	-1.09465786622621e-12	22	0	0	12	1795
WP19	TCA Cycle	0.999999999998905	-1.09465786622621e-12	22	0	0	12	1795
WP1388	Glycogen Metabolism	0.999999999998971	-1.02901257353246e-12	19	0	0	12	1795
WP1333	Hypothetical Network for Drug Addiction	0.999999999998971	-1.02901257353246e-12	19	0	0	12	1795
WP1375	Polyol pathway	0.999999999999195	-8.04683794574428e-13	4	0	0	12	1795
WP1314	Heme Biosynthesis	0.999999999999231	-7.69324116742002e-13	8	0	0	12	1795
WP1374	Id Signaling Pathway	0.999999999999433	-5.67115982628277e-13	41	0	0	12	1795
WP1315	IL-5 Signaling Pathway	0.999999999999433	-5.67115982628277e-13	41	0	0	12	1795
WP1335	Oxidative phosphorylation	0.999999999999624	-3.76286002373552e-13	40	0	0	12	1795
WP1393	Cell cycle	0.999999999999929	-7.13546726245716e-14	60	0	0	12	1795
WP1386	Integrin-mediated cell adhesion	0.999999999999929	-7.13546726245716e-14	60	0	0	12	1795
WP468	ACE Inhibitor Pathway	0.999999999999934	-6.5522183314639e-14	7	0	0	12	1795
WP1360	NLR Proteins	0.999999999999934	-6.5522183314639e-14	7	0	0	12	1795
WP1317	Small Ligand GPCRs	0.999999999999934	-6.5522183314639e-14	7	0	0	12	1795
WP1392	Apoptosis Modulation by HSP70	1.00000000000018	1.78889205053589e-13	12	0	0	12	1795
WP1320	IL-9 Signaling Pathway	1.00000000000018	1.78889205053589e-13	12	0	0	12	1795
WP562	Exercise-induced Circadian Regulation	1.00000000000021	2.14324519184286e-13	39	0	0	12	1795
WP1346	IL-7 Signaling Pathway	1.0000000000004	3.95950923894555e-13	31	0	0	12	1795
