TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr11p13	human chr11p13	0.00031064192554231	-8.07686967393044	45	14	0.0047027208599261	2977	26234	960,54765,10114,24147,847,26610,51074,25758,5080,966,29099,4005,55346,79832	CD44,TRIM44,HIPK3,FJX1,CAT,ELP4,APIP,KIAA1549L,PAX6,CD59,COMMD9,LMO2,TCP11L1,QSER1
human chr3p24.1	human chr3p24.1	0.0010682189762535	-6.8417625255155	12	6	0.00201545179711119	2977	26234	8320,152098,9497,7048,116135,152100	EOMES,ZCWPW2,SLC4A7,TGFBR2,LRRC3B,CMC1
human chr14q31.3	human chr14q31.3	0.00283951452475596	-5.86412218340861	14	6	0.00201545179711119	2977	26234	54207,79882,23768,161436,123016,55812	KCNK10,ZC3H14,FLRT2,EML5,TTC8,SPATA7
human chr1p36.32	human chr1p36.32	0.00349977643735646	-5.65505618756788	34	10	0.00335908632851864	2977	26234	57470,127281,8764,27237,1677,100287898,1953,9651,79906,49856	LRRC47,FAM213B,TNFRSF14,ARHGEF16,DFFB,TTC34,MEGF6,PLCH2,MORN1,WRAP73
human chr8p21.3	human chr8p21.3	0.00450951815347569	-5.40156497075941	52	13	0.00436681222707424	2977	26234	10361,649,55790,79873,8793,55909,64236,526,2675,57805,64760,11178,23516	NPM2,BMP1,CSGALNACT1,NUDT18,TNFRSF10D,BIN3,PDLIM2,ATP6V1B2,GFRA2,CCAR2,FAM160B2,LZTS1,SLC39A14
human chr16q22.1	human chr16q22.1	0.00707207087641778	-4.95160193157912	112	22	0.00738998992274101	2977	26234	29800,1001,6553,57610,6483,146206,10204,11060,64174,51647,6645,283971,8996,8824,10725,23450,55512,7014,27183,283848,25839,29109	ZDHHC1,CDH3,SLC9A5,RANBP10,ST3GAL2,CARMIL2,NUTF2,WWP2,DPEP2,FAM96B,SNTB2,CLEC18C,NOL3,CES2,NFAT5,SF3B3,SMPD3,TERF2,VPS4A,CES4A,COG4,FHOD1
human chr19p13.3	human chr19p13.3	0.00789356551679926	-4.84170734293202	232	39	0.0131004366812227	2977	26234	9361,148223,51343,339366,126520,91039,10036,115196,113178,1153,53615,5434,374872,10382,8612,23217,55643,80700,29128,90007,7064,84939,6929,2767,4782,23396,23030,80032,126282,102466806,400673,91300,390874,83855,25759,729359,148254,23526,8498	LONP1,C19orf25,FZR1,ADAMTSL5,PLK5,DPP9,CHAF1A,ZNF554,SCAMP4,CIRBP,MBD3,POLR2E,C19orf35,TUBB4A,PLPP2,ZFR2,BTBD2,UBXN6,UHRF1,MIDN,THOP1,MUM1,TCF3,GNA11,NFIC,PIP5K1C,KDM4B,ZNF556,TNFAIP8L1,MIR7108,VMAC,R3HDM4,ONECUT3,KLF16,SHC2,PLIN4,ZNF555,ARHGAP45,RANBP3
human chr1q32.1	human chr1q32.1	0.00842585679990326	-4.77645011059664	134	25	0.00839771582129661	2977	26234	9261,2331,25802,55765,9911,9877,11009,2005,59349,5208,7135,23380,89796,8934,100381270,148808,6900,55705,127833,23046,5549,25778,4660,83593,9283	MAPKAPK2,FMOD,LMOD1,C1orf106,TMCC2,ZC3H11A,IL24,ELK4,KLHL12,PFKFB2,TNNI1,SRGAP2,NAV1,RAB29,ZBED6,MFSD4A,CNTN2,IPO9,SYT2,KIF21B,PRELP,DSTYK,PPP1R12B,RASSF5,GPR37L1
human chr17q21.31	human chr17q21.31	0.0101014022680546	-4.59508102635084	102	20	0.00671817265703729	2977	26234	92579,80755,79089,113277,5697,10197,672,100506084,51751,51326,3674,9020,6521,4355,146894,10493,113026,10052,284067,10882	G6PC3,AARSD1,TMUB2,TMEM106A,PYY,PSME3,BRCA1,ARL17B,HIGD1B,ARL17A,ITGA2B,MAP3K14,SLC4A1,MPP2,CD300LG,VAT1,PLCD3,GJC1,C17orf105,C1QL1
human chr22q13.33	human chr22q13.33	0.014350186153432	-4.24399236449605	41	10	0.00335908632851864	2977	26234	54456,85378,414918,400935,23542,9889,6305,79924,79087,6300	MOV10L1,TUBGCP6,DENND6B,IL17REL,MAPK8IP2,ZBED4,SBF1,ADM2,ALG12,MAPK12
human chr6q22.1	human chr6q22.1	0.0145458185077763	-4.23045171445011	24	7	0.00235136042996305	2977	26234	7259,29940,23270,285761,254228,116150,1300	TSPYL1,DSE,TSPYL4,DCBLD1,FAM26E,NUS1,COL10A1
human chr2p16.3	human chr2p16.3	0.0155632054358066	-4.16284577657609	14	5	0.00167954316425932	2977	26234	3344,286749,56660,11037,11036	FOXN2,STON1-GTF2A1L,KCNK12,STON1,GTF2A1L
human chr17p13.2	human chr17p13.2	0.0178858281847538	-4.02374660123457	74	15	0.00503862949277796	2977	26234	8402,30851,7442,9135,55421,100533970,84254,100130311,23729,9098,162514,2027,22861,5338,51479	SLC25A11,TAX1BP3,TRPV1,RABEP1,NCBP3,P2RX5-TAX1BP3,CAMKK1,C17orf107,SHPK,USP6,TRPV3,ENO3,NLRP1,PLD2,ANKFY1
human chr3p22.3	human chr3p22.3	0.0201873880763196	-3.90269722222171	20	6	0.00201545179711119	2977	26234	7342,112616,10491,25827,10015,2720	UBP1,CMTM7,CRTAP,FBXL2,PDCD6IP,GLB1
human chr9q31.3	human chr9q31.3	0.0236115115186061	-3.7460209096626	32	8	0.00268726906281491	2977	26234	158401,552891,79987,5774,445815,11217,8518,2790	C9orf84,DNAJC25-GNG10,SVEP1,PTPN3,PALM2-AKAP2,AKAP2,IKBKAP,GNG10
human chr3q22.1	human chr3q22.1	0.0278114099995121	-3.58230891085245	39	9	0.00302317769566678	2977	26234	27031,51560,7018,23317,644974,66000,23023,79876,55573	NPHP3,RAB6B,TF,DNAJC13,ALG1L2,TMEM108,TMCC1,UBA5,CDV3
human chr7p22.1	human chr7p22.1	0.035543316131986	-3.33700315357453	47	10	0.00335908632851864	2977	26234	54476,84132,221937,60,57786,100131017,11014,84629,26100,9907	RNF216,USP42,FOXK1,ACTB,RBAK,ZNF316,KDELR2,TNRC18,WIPI2,AP5Z1
