TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
PR00249	GPCRSECRETIN	0.0068054639940037	-4.99002946092634	40	3	0.0526315789473684	57	5821	224792,107934,12311	Adgrf5,Celsr3,Calcr
PR01245	RAD1REC1	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	19355	Rad1
PR00392	PROFILIN	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	18645	Pfn2
PR01507	MCH1RECEPTOR	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	207911	Mchr1
PR01246	RAD1REPAIR	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	19355	Rad1
PR01671	GABAARRHO1	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	14408	Gabrr1
PR00361	CALCITONINR	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	12311	Calcr
PR01817	BACE2	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	56175	Bace2
PR01783	MCHRECEPTOR	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	207911	Mchr1
PR00565	DOPAMINED1AR	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	13488	Drd1
PR01330	KIR34CHANNEL	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	16521	Kcnj5
PR01762	DISHEVELLED2	0.00979213193602581	-4.62617607944409	1	1	0.0175438596491228	57	5821	13543	Dvl2
PR01350	CTRFAMILY	0.0194900440454608	-3.93785150556472	2	1	0.0175438596491228	57	5821	12311	Calcr
PR01815	BACEFAMILY	0.0194900440454608	-3.93785150556472	2	1	0.0175438596491228	57	5821	56175	Bace2
PR01670	GABAARRHO	0.0194900440454608	-3.93785150556472	2	1	0.0175438596491228	57	5821	14408	Gabrr1
PR01760	DISHEVELLED	0.0290946268762238	-3.53720176528212	3	1	0.0175438596491228	57	5821	13543	Dvl2
PR00803	AFETOPROTEIN	0.0290946268762238	-3.53720176528212	3	1	0.0175438596491228	57	5821	280662	Afm
PR01293	RORNUCRECPTR	0.0290946268762238	-3.53720176528212	3	1	0.0175438596491228	57	5821	225998	Rorb
PR00967	ONCOGENEAML1	0.0290946268762238	-3.53720176528212	3	1	0.0175438596491228	57	5821	12394	Runx1
PR01639	PROFILINMAML	0.0290946268762238	-3.53720176528212	3	1	0.0175438596491228	57	5821	18645	Pfn2
PR01695	IGHEPTARCPTR	0.0386067627081188	-3.25432781816483	4	1	0.0175438596491228	57	5821	224792	Adgrf5
PR00022	SOMATOMEDINB	0.0480273256307789	-3.03598514608034	5	1	0.0175438596491228	57	5821	18605	Enpp1
PR00802	SERUMALBUMIN	0.0480273256307789	-3.03598514608034	5	1	0.0175438596491228	57	5821	280662	Afm
PR00242	DOPAMINER	0.0480273256307789	-3.03598514608034	5	1	0.0175438596491228	57	5821	13488	Drd1
PR00380	KINESINHEAVY	0.0605736150039544	-2.80389587669357	41	2	0.0350877192982456	57	5821	381293,75050	Kif14,Kif27
PR00252	NRIONCHANNEL	0.0632123315097181	-2.76125587803787	42	2	0.0350877192982456	57	5821	108043,14408	Chrnb3,Gabrr1
PR01494	KV9CHANNEL	0.0665971886113492	-2.70909291536959	7	1	0.0175438596491228	57	5821	382571	Kcnf1
PR00683	SPECTRINPH	0.0665971886113492	-2.70909291536959	7	1	0.0175438596491228	57	5821	20741	Sptb
PR01267	GSTRNSFRASEM	0.0665971886113492	-2.70909291536959	7	1	0.0175438596491228	57	5821	14867	Gstm6
PR00080	SDRFAMILY	0.0686046851825244	-2.67939444946109	44	2	0.0350877192982456	57	5821	67880,56348	Dcxr,Hsd17b12
PR00299	ACRYSTALLIN	0.0757481965667618	-2.58034064257558	8	1	0.0175438596491228	57	5821	12954	Cryaa
PR00792	PEPSIN	0.0937865758224302	-2.36673354811134	10	1	0.0175438596491228	57	5821	56175	Bace2
PR00723	SUBTILISIN	0.0937865758224302	-2.36673354811134	10	1	0.0175438596491228	57	5821	18553	Pcsk6
PR01270	HDASUPER	0.102675607861184	-2.27618069891176	11	1	0.0175438596491228	57	5821	208727	Hdac4
PR01012	NRPEPTIDEYR	0.102675607861184	-2.27618069891176	11	1	0.0175438596491228	57	5821	58182	Prokr1
PR00081	GDHRDH	0.103785185744526	-2.26543203765992	56	2	0.0350877192982456	57	5821	67880,56348	Dcxr,Hsd17b12
PR00205	CADHERIN	0.104194995091654	-2.26149118256639	116	3	0.0526315789473684	57	5821	245578,107934,279653	Pcdh11x,Celsr3,Pcdh19
PR00704	CALPAIN	0.120197450887372	-2.11861946436571	13	1	0.0175438596491228	57	5821	50817	Capn15
PR00621	HISTONEH2B	0.120197450887372	-2.11861946436571	13	1	0.0175438596491228	57	5821	319190	Hist2h2be
PR01320	KIRCHANNEL	0.137383036199058	-1.98498236970501	15	1	0.0175438596491228	57	5821	16521	Kcnj5
PR00254	NICOTINICR	0.145851718067784	-1.92516480304781	16	1	0.0175438596491228	57	5821	108043	Chrnb3
PR00633	RCCNDNSATION	0.145851718067784	-1.92516480304781	16	1	0.0175438596491228	57	5821	71330	Rcbtb1
PR00401	SH2DOMAIN	0.149536201334627	-1.90021676606933	70	2	0.0350877192982456	57	5821	20963,14159	Syk,Fes
PR01185	INTEGRINA	0.162544767511898	-1.81680182277249	18	1	0.0175438596491228	57	5821	109700	Itga1
PR01301	RGSPROTEIN	0.194975035235829	-1.63488375304586	22	1	0.0175438596491228	57	5821	67792	Rgs8
PR00261	LDLRECEPTOR	0.194975035235829	-1.63488375304586	22	1	0.0175438596491228	57	5821	16973	Lrp5
PR00008	DAGPEDOMAIN	0.202887851753334	-1.59510190701659	23	1	0.0175438596491228	57	5821	18750	Prkca
PR00138	MATRIXIN	0.202887851753334	-1.59510190701659	23	1	0.0175438596491228	57	5821	23948	Mmp17
PR00253	GABAARECEPTR	0.202887851753334	-1.59510190701659	23	1	0.0175438596491228	57	5821	14408	Gabrr1
PR00452	SH3DOMAIN	0.209266175816867	-1.56414826881602	87	2	0.0350877192982456	57	5821	59009,20844	Sh3rf1,Stam
PR00935	BAND41	0.210724242312141	-1.55720490872902	24	1	0.0175438596491228	57	5821	209630	Frmd4a
PR00289	DISINTEGRIN	0.210724242312141	-1.55720490872902	24	1	0.0175438596491228	57	5821	280668	Adam1a
PR00360	C2DOMAIN	0.218484932012116	-1.52103822786736	25	1	0.0175438596491228	57	5821	18750	Prkca
PR00259	TMFOUR	0.23378207553673	-1.45336589867985	27	1	0.0175438596491228	57	5821	21912	Tspan7
PR01491	KVCHANNEL	0.23378207553673	-1.45336589867985	27	1	0.0175438596491228	57	5821	382571	Kcnf1
PR00109	TYRKINASE	0.245505325092716	-1.40443664117744	97	2	0.0350877192982456	57	5821	14159,20963	Fes,Syk
PR00193	MYOSINHEAVY	0.312803012638215	-1.16218163916102	38	1	0.0175438596491228	57	5821	17920	Myo6
PR01535	VOMERONASL2R	0.3147862919357	-1.15586130869928	116	2	0.0350877192982456	57	5821	627111,224582	Vmn2r92,Vmn2r110
PR00625	JDOMAIN	0.332926854273511	-1.09983246996609	41	1	0.0175438596491228	57	5821	56709	Dnajb12
PR00398	STRDHORMONER	0.371453127026209	-0.990332594988719	47	1	0.0175438596491228	57	5821	225998	Rorb
PR00047	STROIDFINGER	0.371453127026209	-0.990332594988719	47	1	0.0175438596491228	57	5821	225998	Rorb
PR00248	GPCRMGR	0.389791779307032	-0.942142581646119	137	2	0.0350877192982456	57	5821	627111,224582	Vmn2r92,Vmn2r110
PR01534	VOMERONASL1R	0.671369483596492	-0.398435647365966	112	1	0.0175438596491228	57	5821	171270	Vmn1r203
PR00237	GPCRRHODOPSN	0.845681599773655	-0.167612349822573	1406	11	0.192982456140351	57	5821	259055,544748,258522,13488,383243,436002,207911,258815,257908,58182,258712	Olfr582,Olfr765,Olfr1183,Drd1,Olfr128,Olfr243,Mchr1,Olfr1218,Olfr115,Prokr1,Olfr433
PR00245	OLFACTORYR	0.876755690156267	-0.131526899927288	1111	8	0.140350877192982	57	5821	258712,258815,257908,436002,383243,544748,258522,259055	Olfr433,Olfr1218,Olfr115,Olfr243,Olfr128,Olfr765,Olfr1183,Olfr582
PR00647	UROTENSIN2R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00636	ANGIOTENSN2R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00585	PRSTNOIDE33R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01445	CLAUDIN6	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00346	TISSUEFACTOR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01310	P2X3RECEPTOR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01138	CONNEXINB1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01728	KISS1RECEPTR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00127	CLPPROTEASEP	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01462	KCNQ3CHANNEL	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01833	VEGFRECEPTR1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00554	ADENOSINA2BR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01825	JANUSKINASE2	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00973	RIBOSOMALS17	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00751	THYROLIBRINR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01653	TCTPROTEIN	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01682	FMRFAMIDEPEP	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00559	ADRENRGCA2BR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01312	P2X5RECEPTOR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01384	CLAUDIN11	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01928	INTRLEUKN12B	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00067	CATALASE	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02061	WOLFRAMIN	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01719	MHCIIACTVATR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01317	GDNFRALPHA1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00512	5HT1ARECEPTR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00882	RIBOSOMALL7A	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01319	GDNFRALPHA3	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01667	NACHANNEL8	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01933	INTRLEUKIN18	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00516	5HT2ARECEPTR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00062	RIBOSOMALL20	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01131	CONNEXIN36	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01029	PENKAPRCRSR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01290	PROXISOMPABR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01024	NEUROKININ1R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01627	LCACHANNELB1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01155	VIP2RECEPTOR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01146	GPR1ORPHANR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02042	CCSMST1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01521	OREXIN1R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00648	GPR3ORPHANR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01405	TETRPHPHTASE	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01990	CD74ANTIGEN	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01940	NTKRECEPTOR1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00587	SOMATOSTTN1R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01675	GLYRALPHA2	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01026	NEUROKININ3R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02021	AQUAPORIN9	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01455	EPMEMPROT2	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01253	AMPHIPHYSIN2	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02088	HAUSAUGMINL2	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01809	ANNEXINX	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00522	CANABINOID1R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01987	NOTCH4	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01431	TUBERIN	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01878	MTG16PROTEIN	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01903	CYSLT2RECPTR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01968	TNFACTORR18	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01134	CONNEXINA4	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01094	SULFNYLUR2	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01116	CLCHANNEL5	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00713	CNATPEPTIDE	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00564	CXCCHMKINER5	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01199	CRTTRANSPORT	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01287	NURRNUCRCPTR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00570	ENDOTHELINAR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01923	TNFACTORR8	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00643	G10DORPHANR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01114	CLCHANNEL3	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01377	CLAUDIN1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01031	ORPHNNPRCRSR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01636	LVDCCALPHA1D	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01018	PRPRECEPTOR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01868	ABCEFAMILY	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01992	GPR153	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00553	ADENOSINA2AR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01901	WIFPROTEIN	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00580	PRSTNOIDEP1R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02110	MRGPCRD	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02112	MRGPCRF	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01582	KV33CHANNEL	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01662	MCMPROTEIN6	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR02060	WOLFFAMILY	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01294	INTRLEUKIN10	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01093	SULFNYLUR1	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01567	NEUROMEDNU2R	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00533	MASONCOGENE	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR00537	MUOPIOIDR	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
PR01973	TNFACTORR27	0.999999999987623	-1.23773578192266e-11	1	0	0	57	5821
