TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko04510	Focal adhesion	0.00436540799405957	-5.43404362462911	176	8	0.125	64	4269	403049,378972,561635,415151,57934,245702,368415,30037	vegfc,akt2,mylk3,rac2,actb1,igf1rb,ptenb,tnc
dre04510	Focal adhesion	0.00436540799405957	-5.43404362462911	176	8	0.125	64	4269	403049,378972,561635,415151,57934,245702,368415,30037	vegfc,akt2,mylk3,rac2,actb1,igf1rb,ptenb,tnc
dre_M00403	HRD1/SEL1 ERAD complex	0.0132568943712835	-4.32323753196638	12	2	0.03125	64	4269	568615,327447	sel1l,nploc4
M00403	HRD1/SEL1 ERAD complex	0.0132568943712835	-4.32323753196638	12	2	0.03125	64	4269	568615,327447	sel1l,nploc4
dre04370	VEGF signaling pathway	0.0141306145751694	-4.25941158888128	63	4	0.0625	64	4269	65237,561747,415151,378972	mapk14a,plcg2,rac2,akt2
ko04370	VEGF signaling pathway	0.0141306145751694	-4.25941158888128	63	4	0.0625	64	4269	378972,415151,561747,65237	akt2,rac2,plcg2,mapk14a
dre04068	FoxO signaling pathway	0.0159415294701286	-4.13882765852122	137	6	0.09375	64	4269	550537,368415,245702,65237,378972,30663	stk11,ptenb,igf1rb,mapk14a,akt2,rag1
ko04120	Ubiquitin mediated proteolysis	0.0262495335807342	-3.64010705845534	113	5	0.078125	64	4269	30100,323951,100037391,321943,30622	ube2kb,klhl13,rfwd2,ube2l3b,ube2ib
dre04120	Ubiquitin mediated proteolysis	0.0262495335807342	-3.64010705845534	113	5	0.078125	64	4269	100037391,321943,30622,30100,323951	rfwd2,ube2l3b,ube2ib,ube2kb,klhl13
dre04010	MAPK signaling pathway	0.0403968756441864	-3.20900283254552	215	7	0.109375	64	4269	678610,415151,378972,65237,407737,798771,445057	map4k2,rac2,akt2,mapk14a,fgf17,mef2cb,dusp2
ko04010	MAPK signaling pathway	0.0403968756441864	-3.20900283254552	215	7	0.109375	64	4269	407737,798771,445057,65237,378972,415151,678610	fgf17,mef2cb,dusp2,mapk14a,akt2,rac2,map4k2
ko04012	ErbB signaling pathway	0.0405053766174069	-3.20632055769558	87	4	0.0625	64	4269	445208,561747,406666,378972	camk2d1,plcg2,gab1,akt2
dre04012	ErbB signaling pathway	0.0405053766174069	-3.20632055769558	87	4	0.0625	64	4269	378972,406666,561747,445208	akt2,gab1,plcg2,camk2d1
