TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005634	nucleus	0.00333554893679235	-5.7031180144211	2618	58	0.316939890710383	183	11482	30339,406275,792456,406517,30349,393262,192295,402968,554967,678649,245948,30340,402982,192329,394249,449554,558772,30536,606659,494101,326729,449532,64807,503767,555520,195823,100148942,541443,192294,58138,65237,30558,387534,100001285,550421,406564,777733,550537,561241,436617,30622,798771,30663,368241,64603,557086,503596,368882,573336,100149745,100037391,474318,60639,324413,64280,30100,327447,555192	hoxb3a,fbl,ovol1,ilf2,hoxd3a,pwp1,ccna2,nhlh2,psmd1,zgc:136929,gbx2,hoxb4a,spo11,ppp1r10,bmi1b,rbfox1,nfe2l1b,emx3,vgll2b,bmp2k,pif1,bcl9l,vox,rbm8a,ipo8,naca,gtf2f2b,vrk3,tbx6,pbx1a,mapk14a,pax9,elf2b,vps72,znf367,sfpq,rb1,stk11,snapc4,rxrgb,ube2ib,mef2cb,rag1,egr2a,eomesa,tp53bp1,mif4gdb,tbp,nae1,sesn2,rfwd2,irx4b,pax6b,bhlhe40,psmb10,ube2kb,nploc4,epas1b
GO:0044798	nuclear transcription factor complex	0.00931989180308064	-4.67560425946354	52	4	0.0218579234972678	183	11482	561241,100148942,777733,368882	snapc4,gtf2f2b,rb1,tbp
GO:0035189	Rb-E2F complex	0.0159379898974958	-4.13904971786951	1	1	0.00546448087431694	183	11482	777733	rb1
GO:0042721	mitochondrial inner membrane protein insertion complex	0.0159379898974958	-4.13904971786951	1	1	0.00546448087431694	183	11482	282678	timm9
GO:0031209	SCAR complex	0.0159379898974958	-4.13904971786951	1	1	0.00546448087431694	183	11482	415187	brk1
GO:0090575	RNA polymerase II transcription factor complex	0.030841643144647	-3.4788894520485	43	3	0.0163934426229508	183	11482	368882,100148942,777733	tbp,gtf2f2b,rb1
GO:0097433	dense body	0.0316233263518251	-3.45386025501627	2	1	0.00546448087431694	183	11482	57934	actb1
GO:0034515	proteasome storage granule	0.0316233263518251	-3.45386025501627	2	1	0.00546448087431694	183	11482	554967	psmd1
GO:0005674	transcription factor TFIIF complex	0.0316233263518251	-3.45386025501627	2	1	0.00546448087431694	183	11482	100148942	gtf2f2b
GO:0000931	gamma-tubulin large complex	0.0470599928395122	-3.05633204783949	3	1	0.00546448087431694	183	11482	100333194	si:dkey-15d12.2
GO:0019185	snRNA-activating protein complex	0.0470599928395122	-3.05633204783949	3	1	0.00546448087431694	183	11482	561241	snapc4
GO:0008274	gamma-tubulin ring complex	0.0470599928395122	-3.05633204783949	3	1	0.00546448087431694	183	11482	100333194	si:dkey-15d12.2
GO:0042719	mitochondrial intermembrane space protein transporter complex	0.0470599928395122	-3.05633204783949	3	1	0.00546448087431694	183	11482	282678	timm9
GO:0005622	intracellular	0.0762890294744053	-2.57322613249185	6272	110	0.601092896174863	183	11482	245948,678649,554967,30340,394160,445208,192295,378972,393262,64607,436667,792456,436651,30349,406517,352941,30339,561184,406275,678610,449532,503767,415192,558864,558772,100000577,445059,192329,573336,554176,415187,368241,64603,557086,561117,406408,777733,550537,436617,30622,798771,58138,30558,387534,100001285,406324,327447,335335,30100,100333194,394114,324413,492506,327551,447815,100037391,474318,436754,57934,402968,567680,100170833,100148942,562596,195823,541443,192294,100006523,64807,555520,393485,30536,449554,321611,58108,326729,494101,606659,402982,664766,394249,30644,100149745,30663,406404,368882,503596,550421,562052,406564,561241,556012,192315,65237,561635,282678,550264,565931,323951,555192,100884135,563327,406531,767765,58003,492795,406297,64280,415151,60639	gbx2,zgc:136929,psmd1,hoxb4a,bokb,camk2d1,ccna2,akt2,pwp1,alas2,b9d2,ovol1,zgc:92066,hoxd3a,ilf2,zdhhc8b,hoxb3a,nf2a,fbl,map4k2,bcl9l,rbm8a,pnp4a,flrt3,nfe2l1b,ppp1r14bb,adprh,ppp1r10,nae1,cygb2,brk1,egr2a,eomesa,tp53bp1,atp6v0a2b,ddost,rb1,stk11,rxrgb,ube2ib,mef2cb,pbx1a,pax9,elf2b,vps72,abce1,nploc4,fkbp1aa,ube2kb,si:dkey-15d12.2,kdsr,bhlhe40,pptc7a,arl8,rimkla,rfwd2,irx4b,gstz1,actb1,nhlh2,atg101,zgc:194125,gtf2f2b,rab39ba,naca,vrk3,tbx6,zgc:198419,vox,ipo8,pfdn6,emx3,rbfox1,mpc2,fth1a,pif1,bmp2k,vgll2b,spo11,zgc:123105,bmi1b,mtmr2,sesn2,rag1,ak3,tbp,mif4gdb,znf367,kif14,sfpq,snapc4,pcmtd2,uxs1,mapk14a,mylk3,timm9,fcf1,zgc:162171,klhl13,epas1b,gig2i,ankhd1,arl4cb,rps16,evla,dia1a,dynll1,psmb10,rac2,pax6b
GO:0036038	MKS complex	0.0772029384569449	-2.56131775976199	5	1	0.00546448087431694	183	11482	436667	b9d2
GO:0031428	box C/D snoRNP complex	0.0772029384569449	-2.56131775976199	5	1	0.00546448087431694	183	11482	406275	fbl
GO:0043195	terminal bouton	0.0772029384569449	-2.56131775976199	5	1	0.00546448087431694	183	11482	768157	cplx4a
GO:0032040	small-subunit processome	0.0869587920341961	-2.44232092731677	31	2	0.0109289617486339	183	11482	406275,550264	fbl,fcf1
GO:0044424	intracellular part	0.102368132447042	-2.2791798213834	6087	106	0.579234972677596	183	11482	402968,57934,436754,100170833,567680,393485,555520,64807,541443,100148942,562596,195823,192294,100006523,402982,30644,394249,664766,321611,30536,449554,326729,494101,58108,606659,406404,30663,503596,368882,100149745,561635,65237,556012,192315,282678,562052,406564,550421,561241,767765,492795,58003,565931,550264,100884135,563327,555192,323951,415151,60639,64280,406297,393262,192295,445208,394160,30340,678649,554967,245948,561184,30339,406275,792456,436667,64607,352941,30349,406517,436651,449532,415192,503767,678610,100000577,192329,558864,558772,368241,64603,415187,557086,561117,573336,554176,30558,58138,100001285,387534,550537,777733,406408,798771,436617,30622,30100,100333194,394114,327447,406324,335335,474318,447815,100037391,324413,492506	nhlh2,actb1,gstz1,zgc:194125,atg101,pfdn6,ipo8,vox,vrk3,gtf2f2b,rab39ba,naca,tbx6,zgc:198419,spo11,mtmr2,bmi1b,zgc:123105,mpc2,emx3,rbfox1,pif1,bmp2k,fth1a,vgll2b,ak3,rag1,mif4gdb,tbp,sesn2,mylk3,mapk14a,pcmtd2,uxs1,timm9,kif14,sfpq,znf367,snapc4,rps16,dia1a,evla,zgc:162171,fcf1,gig2i,ankhd1,epas1b,klhl13,rac2,pax6b,psmb10,dynll1,pwp1,ccna2,camk2d1,bokb,hoxb4a,zgc:136929,psmd1,gbx2,nf2a,hoxb3a,fbl,ovol1,b9d2,alas2,zdhhc8b,hoxd3a,ilf2,zgc:92066,bcl9l,pnp4a,rbm8a,map4k2,ppp1r14bb,ppp1r10,flrt3,nfe2l1b,egr2a,eomesa,brk1,tp53bp1,atp6v0a2b,nae1,cygb2,pax9,pbx1a,vps72,elf2b,stk11,rb1,ddost,mef2cb,rxrgb,ube2ib,ube2kb,si:dkey-15d12.2,kdsr,nploc4,abce1,fkbp1aa,irx4b,rimkla,rfwd2,bhlhe40,pptc7a
GO:0043231	intracellular membrane-bounded organelle	0.106231378312425	-2.24213574947984	4107	74	0.404371584699454	183	11482	406408,550537,777733,30622,436617,798771,58138,30558,387534,100001285,573336,368241,64603,557086,561117,324413,492506,474318,100037391,327447,335335,30100,394114,64607,792456,30349,352941,406517,30339,406275,678649,245948,554967,30340,394160,192295,393262,558772,192329,449532,503767,550421,406564,561241,192315,65237,282678,100149745,30663,406404,503596,368882,64280,60639,565931,555192,492795,436754,402968,449554,30536,321611,606659,494101,326729,402982,394249,100148942,562596,195823,541443,192294,64807,555520	ddost,stk11,rb1,ube2ib,rxrgb,mef2cb,pbx1a,pax9,elf2b,vps72,nae1,egr2a,eomesa,tp53bp1,atp6v0a2b,bhlhe40,pptc7a,irx4b,rfwd2,nploc4,fkbp1aa,ube2kb,kdsr,alas2,ovol1,hoxd3a,zdhhc8b,ilf2,hoxb3a,fbl,zgc:136929,gbx2,psmd1,hoxb4a,bokb,ccna2,pwp1,nfe2l1b,ppp1r10,bcl9l,rbm8a,znf367,sfpq,snapc4,uxs1,mapk14a,timm9,sesn2,rag1,ak3,mif4gdb,tbp,psmb10,pax6b,zgc:162171,epas1b,dia1a,gstz1,nhlh2,rbfox1,emx3,mpc2,vgll2b,bmp2k,pif1,spo11,bmi1b,gtf2f2b,rab39ba,naca,vrk3,tbx6,vox,ipo8
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	0.106397462684051	-2.24057354931334	7	1	0.00546448087431694	183	11482	561117	atp6v0a2b
GO:0016272	prefoldin complex	0.106397462684051	-2.24057354931334	7	1	0.00546448087431694	183	11482	393485	pfdn6
GO:0035145	exon-exon junction complex	0.106397462684051	-2.24057354931334	7	1	0.00546448087431694	183	11482	503767	rbm8a
GO:0000930	gamma-tubulin complex	0.106397462684051	-2.24057354931334	7	1	0.00546448087431694	183	11482	100333194	si:dkey-15d12.2
GO:0044464	cell part	0.112219470573995	-2.18729876642133	7515	128	0.699453551912568	183	11482	562052,282678,449947,100149745,64280,565931,550264,30294,563327,793480,100884135,100170833,567680,555691,436754,57934,494074,449554,606659,58108,326729,402982,195823,100148942,562596,541443,64807,393485,387534,555939,768157,554176,64603,368241,561117,557086,324413,492506,336741,100037391,327447,335335,394114,30100,436667,436651,352941,30349,30339,561184,245948,554967,30340,394160,378972,558772,558864,102725537,678610,415192,550421,406564,561241,556012,192315,561635,65237,557730,30663,406404,368882,503596,406297,554780,415151,60639,555192,323951,767765,406531,492795,58003,402968,30536,321611,550428,494101,664766,30644,394249,192294,100006523,555520,406408,550537,777733,436617,30622,798771,554053,58138,30558,100001285,573336,415187,327551,474318,447815,406324,100333194,64607,792456,406517,450026,406275,678649,445208,81534,192295,393262,566537,566499,100000577,445059,192329,170450,449532,503767	kif14,timm9,slc16a12b,sesn2,psmb10,zgc:162171,fcf1,or115-15,ankhd1,kcnk1a,gig2i,zgc:194125,atg101,kcnj13,gstz1,actb1,ttc26,rbfox1,vgll2b,fth1a,pif1,spo11,naca,gtf2f2b,rab39ba,vrk3,vox,pfdn6,elf2b,avpr1ab,cplx4a,cygb2,eomesa,egr2a,atp6v0a2b,tp53bp1,bhlhe40,pptc7a,slc38a6,rfwd2,nploc4,fkbp1aa,kdsr,ube2kb,b9d2,zgc:92066,zdhhc8b,hoxd3a,hoxb3a,nf2a,gbx2,psmd1,hoxb4a,bokb,akt2,nfe2l1b,flrt3,trpc4a,map4k2,pnp4a,znf367,sfpq,snapc4,pcmtd2,uxs1,mylk3,mapk14a,tulp4a,rag1,ak3,tbp,mif4gdb,dynll1,or102-3,rac2,pax6b,epas1b,klhl13,rps16,arl4cb,dia1a,evla,nhlh2,emx3,mpc2,cacng8a,bmp2k,zgc:123105,mtmr2,bmi1b,tbx6,zgc:198419,ipo8,ddost,stk11,rb1,rxrgb,ube2ib,mef2cb,pcdh2g5,pbx1a,pax9,vps72,nae1,brk1,arl8,irx4b,rimkla,abce1,si:dkey-15d12.2,alas2,ovol1,ilf2,tspan5a,fbl,zgc:136929,camk2d1,stom,ccna2,pwp1,slc38a2,slc16a10,ppp1r14bb,adprh,ppp1r10,gria2a,bcl9l,rbm8a
